x_files,x_size,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,wallclock,memory,mem_bin,n_files,total_mb,bin_pred,mem_pred,wall_pred,ipst
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,5119.0,13.95,2.0,5.0,139.6,,,,ib2f03050
1.6959638317143888,2.309949275286794,1,1,1,0,1,1,3,10133.0,28.48,3.0,8.0,244.2,,,,idla03020
0.32039365760636734,-0.5189084397443972,1,0,0,1,0,1,3,49.0,3.32,1.0,3.0,2.2,,,,iaac120f0
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,35.0,3.31,1.0,3.0,1.0,,,,iaac210g0
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,286.0,2.25,1.0,3.0,1.2,,,,iaaug10e0
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,41.0,4.79,1.0,3.0,1.0,,,,iaac210m0
1.4312964254817069,2.127266989504206,1,0,0,0,0,1,3,155.0,7.86,2.0,6.0,170.1,,,,ib0lad010
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,5120.0,13.3,2.0,5.0,139.6,,,,ibsp10010
1.2118264449424265,2.024212441397373,1,1,2,0,1,1,3,7172.0,3.28,1.0,5.0,139.6,,,,ib1310010
1.584305477600716,2.152631736751243,1,0,0,0,0,1,3,206.0,9.05,2.0,7.0,178.7,,,,ia1e28010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,628.0,0.01,0.0,1.0,34.9,,,,iaa901k2q
1.780378844011241,2.331693884768492,1,0,0,0,0,1,3,372.0,0.02,0.0,9.0,255.2,,,,ia21j2010
1.780378844011241,2.210011418790954,1,0,0,0,0,1,3,437.0,12.44,2.0,9.0,200.0,,,,icm40r010
0.32039365760636734,1.5738181731989562,1,0,0,0,0,1,3,68.0,3.35,1.0,3.0,61.7,,,,ia0k11010
1.584305477600716,2.233203053511824,1,1,1,0,1,1,3,13840.0,23.1,3.0,7.0,209.4,,,,idn020040
-3.268349504763833,-0.9233749605005093,1,0,0,1,0,0,3,21.0,1.14,0.0,1.0,1.0,,,,iaax70d1q
-3.268349504763833,0.7009626305586616,0,0,0,0,0,0,3,20.0,1.08,0.0,1.0,14.9,,,,iaak27frq
0.32039365760636734,-1.0686289345754183,1,0,0,1,0,1,3,39.0,3.31,1.0,3.0,0.7,,,,iaac140g0
0.32039365760636734,-0.5189084397443972,1,0,0,1,0,1,3,37.0,3.31,1.0,3.0,2.2,,,,iaac240d0
1.84602245883181,0.6606150170855466,1,0,0,1,0,1,3,236.0,10.34,2.0,10.0,14.0,,,,ibr64a020
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,256.0,3.35,1.0,3.0,1.2,,,,iaau410e0
1.2118264449424265,1.553841477453634,1,0,0,0,0,1,3,187.0,5.9,1.0,5.0,59.6,,,,ib1f91020
1.2118264449424265,-0.4683798426306697,1,1,1,1,1,1,3,520.0,5.76,1.0,5.0,2.4,,,,iaah11080
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,159.0,1.21,0.0,5.0,93.6,,,,ia1l75010
1.780378844011241,2.288148749454517,1,0,0,0,0,1,3,166.0,10.3,2.0,9.0,233.7,,,,icxe05010
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,3848.0,9.28,2.0,4.0,104.7,,,,ibug26010
1.2118264449424265,1.553841477453634,1,0,0,0,0,1,3,144.0,0.32,0.0,5.0,59.6,,,,i9zl62020
-3.268349504763833,1.220410060768844,1,0,0,0,0,0,3,37.0,1.11,0.0,1.0,34.0,,,,ia2t73eaq
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,662.0,0.13,0.0,1.0,34.9,,,,iaa902f4q
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4214.0,9.51,2.0,4.0,104.7,,,,ibpk01040
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4457.0,9.02,2.0,4.0,104.7,,,,ic2o07060
1.2118264449424265,1.9397141657900592,1,0,0,0,0,1,3,124.0,0.5,0.0,5.0,119.1,,,,ia2k11010
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,5395.0,9.06,2.0,4.0,104.7,,,,ic2o04040
1.584305477600716,2.2300656220006148,1,0,0,0,0,1,3,237.0,9.07,2.0,7.0,208.1,,,,idnl08010
0.32039365760636734,1.6444027938451231,1,1,1,0,1,1,3,2398.0,2.25,1.0,3.0,69.8,,,,ib2p26030
1.780378844011241,-0.06616998747424824,1,0,2,1,1,1,3,229.0,10.29,2.0,9.0,4.6,,,,ib3w34010
1.84602245883181,2.432545431356715,1,1,1,0,1,1,3,16305.0,19.98,3.0,10.0,314.0,,,,idue01020
1.6959638317143888,2.309949275286794,1,1,1,0,1,1,3,11887.0,29.76,3.0,8.0,244.2,,,,ib3m13010
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,297.0,3.35,1.0,3.0,1.2,,,,iaaud1090
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,325.0,3.35,1.0,3.0,1.2,,,,ib1b75020
1.584305477600716,2.233203053511824,1,1,1,0,1,1,3,10609.0,20.79,3.0,7.0,209.4,,,,idlr07010
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,4862.0,13.35,2.0,5.0,139.6,,,,ibl73e020
-3.268349504763833,0.7009626305586616,0,0,0,0,0,0,3,15.0,1.08,0.0,1.0,14.9,,,,iaak03ieq
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,2500.0,0.02,0.0,1.0,34.9,,,,iaa902f0q
1.9755519601867668,1.0965932892967079,1,0,0,1,0,1,3,308.0,0.02,0.0,13.0,27.8,,,,ia2a20020
-3.268349504763833,0.4792186080528506,0,0,0,0,0,0,3,15.0,1.02,0.0,1.0,10.6,,,,iaaa03z1q
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,6060.0,9.46,2.0,5.0,139.6,,,,ic2i15040
1.4312964254817069,2.127266989504206,1,0,0,0,0,1,3,219.0,7.03,1.0,6.0,170.1,,,,ib0l7v010
1.4312964254817069,2.1404182784251535,1,1,1,0,1,1,3,9278.0,16.96,3.0,6.0,174.5,,,,ic0512010
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,6616.0,12.82,2.0,5.0,139.6,,,,ibzi22010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,641.0,0.11,0.0,1.0,34.9,,,,iaa903ndq
1.2118264449424265,0.5034646361863675,1,0,0,1,0,1,3,85.0,5.53,1.0,5.0,11.0,,,,ib0v28030
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,191.0,3.35,1.0,3.0,1.2,,,,ib1b71020
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,298.0,3.5,1.0,3.0,1.2,,,,iaauf1030
1.584305477600716,2.233203053511824,1,1,1,0,1,1,3,11133.0,21.76,3.0,7.0,209.4,,,,ie6d10030
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,334.0,3.35,1.0,3.0,1.2,,,,ib1b85030
0.32039365760636734,-1.0686289345754183,1,0,0,1,0,1,3,44.0,1.1,0.0,3.0,0.7,,,,iaac140i0
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,40.0,3.31,1.0,3.0,1.0,,,,iaac230k0
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,3879.0,8.95,2.0,4.0,104.7,,,,ibpk01030
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4707.0,9.37,2.0,4.0,104.7,,,,iblwb1020
1.2118264449424265,1.9765754794485275,1,0,0,0,0,1,3,154.0,0.14,0.0,5.0,127.6,,,,ia2s0q020
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,5574.0,13.46,2.0,5.0,139.6,,,,ic2z05030
1.780378844011241,2.3755351461524135,1,1,1,0,1,1,3,13366.0,21.24,3.0,9.0,279.1,,,,icwr08040
1.780378844011241,2.3755351461524135,1,1,1,0,1,1,3,13216.0,32.12,3.0,9.0,279.1,,,,icbe01010
1.2118264449424265,1.856341651533467,1,0,0,0,0,1,3,139.0,6.76,1.0,5.0,102.1,,,,ib1n25020
1.584305477600716,2.233203053511824,1,1,1,0,1,1,3,8978.0,21.16,3.0,7.0,209.4,,,,ic0566010
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,36.0,1.1,0.0,3.0,1.0,,,,iaac220k0
2.193645735749197,1.5145972422221956,1,0,0,1,0,1,3,2858.0,42.66,3.0,33.0,55.7,,,,ia2a15010
1.2118264449424265,1.553841477453634,1,0,0,0,0,1,3,102.0,6.07,1.0,5.0,59.6,,,,ia2a11020
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,4869.0,12.93,2.0,5.0,139.6,,,,ibpp01010
1.2118264449424265,-0.12439131839556503,1,0,0,1,0,1,3,115.0,8.02,2.0,5.0,4.2,,,,ibsj07060
0.32039365760636734,1.611613981595924,1,0,0,0,0,1,3,86.0,5.44,1.0,3.0,65.9,,,,ia2t31010
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4719.0,0.43,0.0,4.0,104.7,,,,ia2l52030
1.584305477600716,2.233203053511824,1,1,1,0,1,1,3,8079.0,22.93,3.0,7.0,209.4,,,,ibyw02010
1.584305477600716,2.353519788927802,1,0,0,0,0,1,3,258.0,8.92,2.0,7.0,266.8,,,,idnl09010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,820.0,0.91,0.0,1.0,34.9,,,,iaa903n5q
2.1775135207364302,1.4359275846177686,1,0,0,1,0,1,3,726.0,0.02,0.0,29.0,48.7,,,,ia2a01010
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,5364.0,8.77,2.0,4.0,104.7,,,,ibyy71020
0.32039365760636734,-0.5189084397443972,1,0,0,1,0,1,3,51.0,3.22,1.0,3.0,2.2,,,,iaac13090
1.780378844011241,2.3755351461524135,1,1,1,0,1,1,3,13471.0,32.18,3.0,9.0,279.1,,,,icwh03010
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,5895.0,13.27,2.0,5.0,139.6,,,,ibzi13010
1.584305477600716,1.4653737273752283,1,1,2,1,1,1,3,3288.0,9.08,2.0,7.0,51.2,,,,ibzf10010
1.780378844011241,2.3755351461524135,1,1,1,0,1,1,3,12671.0,26.31,3.0,9.0,279.1,,,,id5e05010
0.32039365760636734,-0.8394993353295593,1,0,0,1,0,1,3,33.0,4.79,1.0,3.0,1.2,,,,iaac14020
1.780378844011241,0.5034646361863675,1,0,0,1,0,1,3,110.0,9.71,2.0,9.0,11.0,,,,idsn01050
1.780378844011241,2.3755351461524135,1,1,1,0,1,1,3,14434.0,18.9,3.0,9.0,279.1,,,,idy012030
0.32039365760636734,-0.5189084397443972,1,0,0,1,0,1,3,39.0,4.79,1.0,3.0,2.2,,,,iaac24010
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4608.0,9.36,2.0,4.0,104.7,,,,ibp502040
1.780378844011241,2.3875860006596925,1,0,0,0,0,1,3,206.0,11.75,2.0,9.0,286.1,,,,idn117010
1.584305477600716,2.009246683593231,1,0,0,0,0,1,3,286.0,9.22,2.0,7.0,135.7,,,,idje06030
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,143.0,0.02,0.0,5.0,93.6,,,,i9zf13010
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,126.0,1.17,0.0,5.0,93.6,,,,i9zf04010
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,304.0,3.36,1.0,3.0,1.2,,,,iaaub1010
1.584305477600716,2.152631736751243,1,0,0,0,0,1,3,223.0,0.37,0.0,7.0,178.7,,,,ia1e30010
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,280.0,3.35,1.0,3.0,1.2,,,,ib1b80020
-3.268349504763833,0.7009626305586616,0,0,0,0,0,0,3,13.0,1.08,0.0,1.0,14.9,,,,iaak36plq
1.584305477600716,2.152631736751243,1,0,0,0,0,1,3,245.0,0.74,0.0,7.0,178.7,,,,ia1e14010
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,6617.0,13.03,2.0,5.0,139.6,,,,ic2i08030
2.0505505011407803,2.610499809834853,1,0,0,0,0,1,3,858.0,26.01,3.0,16.0,458.5,,,,ie0201010
1.2118264449424265,1.9765754794485275,1,0,0,0,0,1,3,151.0,0.02,0.0,5.0,127.6,,,,ia2s1r020
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4632.0,0.89,0.0,4.0,104.7,,,,ia2l51030
1.4312964254817069,2.1404182784251535,1,1,1,0,1,1,3,9153.0,17.57,3.0,6.0,174.5,,,,icxv11030
-3.268349504763833,0.7009626305586616,0,0,0,0,0,0,3,16.0,1.04,0.0,1.0,14.9,,,,iaak33p7q
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,140.0,6.79,1.0,5.0,93.6,,,,i9zg54010
1.2118264449424265,0.8366176087678249,1,0,0,1,0,1,3,67.0,0.14,0.0,5.0,18.4,,,,ia2a01030
0.32039365760636734,1.6444027938451231,1,1,1,0,1,1,3,2438.0,2.23,1.0,3.0,69.8,,,,ib2q01030
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,7725.0,12.95,2.0,5.0,139.6,,,,ic3a01040
1.584305477600716,2.233203053511824,1,1,1,0,1,1,3,14870.0,21.8,3.0,7.0,209.4,,,,ie6d01020
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,293.0,3.35,1.0,3.0,1.2,,,,iaaub1080
1.584305477600716,2.152631736751243,1,0,0,0,0,1,3,224.0,0.03,0.0,7.0,178.7,,,,ia1e24010
-3.268349504763833,0.7009626305586616,0,0,0,0,0,0,3,14.0,1.0,0.0,1.0,14.9,,,,iaak02gnq
1.2118264449424265,2.024212441397373,1,1,1,0,1,1,3,6259.0,9.91,2.0,5.0,139.6,,,,ic2i38030
1.2118264449424265,1.9765754794485275,1,0,0,0,0,1,3,145.0,0.02,0.0,5.0,127.6,,,,ia2s1v020
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,116.0,6.45,1.0,5.0,93.6,,,,ia1l78010
1.584305477600716,2.027224862778292,1,0,0,0,0,1,3,226.0,8.96,2.0,7.0,140.4,,,,ictz05010
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,274.0,3.48,1.0,3.0,1.2,,,,iaaud10c0
1.780378844011241,2.3755351461524135,1,1,1,0,1,1,3,13208.0,34.49,3.0,9.0,279.1,,,,icxv12020
-3.268349504763833,1.1395575311021415,0,0,0,0,0,0,3,24.0,1.08,0.0,1.0,29.8,,,,iaak48vuq
-3.268349504763833,0.9296964333236847,0,0,0,0,0,0,3,21.0,1.08,0.0,1.0,21.3,,,,iaak28fzq
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,130.0,0.32,0.0,5.0,93.6,,,,i9zf11010
1.4312964254817069,2.2192822071976503,1,0,0,0,0,1,3,163.0,5.88,1.0,6.0,203.7,,,,ib0l7i010
1.4312964254817069,2.127266989504206,1,0,0,0,0,1,3,225.0,7.78,2.0,6.0,170.1,,,,ib0l8j010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,1091.0,0.01,0.0,1.0,34.9,,,,iaa902f2q
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,749.0,0.07,0.0,1.0,34.9,,,,iaa903mzq
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,623.0,0.03,0.0,1.0,34.9,,,,iaa901kfq
1.4312964254817069,2.1404182784251535,1,1,1,0,1,1,3,10633.0,17.42,3.0,6.0,174.5,,,,idan24020
0.32039365760636734,-0.5189084397443972,1,0,0,1,0,1,3,37.0,1.13,0.0,3.0,2.2,,,,iaac240b0
1.2118264449424265,-0.4683798426306697,1,1,1,1,1,1,3,517.0,5.91,1.0,5.0,2.4,,,,iaah110t0
1.780378844011241,2.2205206070092642,1,0,0,0,0,1,3,335.0,12.18,2.0,9.0,204.2,,,,icc003040
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,299.0,3.43,1.0,3.0,1.2,,,,ib1b56020
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,258.0,3.5,1.0,3.0,1.2,,,,iaaug1010
0.32039365760636734,-0.5189084397443972,1,0,0,1,0,1,3,39.0,1.1,0.0,3.0,2.2,,,,iaac12080
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,473.0,0.08,0.0,1.0,34.9,,,,iaa902dtq
1.584305477600716,2.152631736751243,1,0,0,0,0,1,3,263.0,0.53,0.0,7.0,178.7,,,,ia1e31010
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,287.0,3.35,1.0,3.0,1.2,,,,iaau31080
1.780378844011241,-0.06616998747424824,1,0,2,1,1,1,3,112.0,10.63,2.0,9.0,4.6,,,,ibiq2a020
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,176.0,6.37,1.0,5.0,93.6,,,,ib1n13020
0.32039365760636734,-0.8394993353295593,1,0,0,1,0,1,3,35.0,1.13,0.0,3.0,1.2,,,,iaac12020
1.84602245883181,2.2205206070092642,1,0,0,0,0,1,3,391.0,1.37,0.0,10.0,204.2,,,,ia2l53010
1.6959638317143888,2.309949275286794,1,1,1,0,1,1,3,14501.0,28.47,3.0,8.0,244.2,,,,idxz11010
1.9755519601867668,2.56294565499298,1,0,0,0,0,1,3,920.0,19.69,3.0,13.0,413.7,,,,idxm17010
-3.268349504763833,0.9296964333236847,0,0,0,0,0,0,3,18.0,1.08,0.0,1.0,21.3,,,,iaak32oyq
1.4312964254817069,1.3565054214057832,1,1,1,1,1,1,3,3587.0,9.63,2.0,6.0,42.6,,,,ibnc06020
2.193645735749197,1.5145972422221956,1,0,0,1,0,1,3,938.0,0.03,0.0,33.0,55.7,,,,ia2a17010
1.2118264449424265,1.9397141657900592,1,0,0,0,0,1,3,198.0,0.03,0.0,5.0,119.1,,,,ia21y1010
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,266.0,3.43,1.0,3.0,1.2,,,,ib1b69020
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,131.0,6.34,1.0,5.0,93.6,,,,ia1l66010
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,269.0,3.36,1.0,3.0,1.2,,,,iaau610d0
1.584305477600716,2.2300656220006148,1,0,0,0,0,1,3,365.0,9.21,2.0,7.0,208.1,,,,idnl30010
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,35.0,3.22,1.0,3.0,1.0,,,,iaac230g0
1.2118264449424265,0.2069092044004851,1,0,0,1,0,1,3,71.0,8.13,2.0,5.0,7.0,,,,ie3201010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,480.0,0.03,0.0,1.0,34.9,,,,iaa901khq
2.193645735749197,1.5145972422221956,1,0,0,1,0,1,3,1112.0,0.5,0.0,33.0,55.7,,,,ia2a18020
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,127.0,0.02,0.0,5.0,93.6,,,,ia1l85010
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,42.0,4.95,1.0,3.0,1.0,,,,iaac240l0
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4180.0,9.36,2.0,4.0,104.7,,,,ibpk09030
0.32039365760636734,-0.5189084397443972,1,0,0,1,0,1,3,54.0,3.22,1.0,3.0,2.2,,,,iaac22050
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,285.0,3.35,1.0,3.0,1.2,,,,iaaue1060
-3.268349504763833,0.7009626305586616,0,0,0,0,0,0,3,20.0,1.08,0.0,1.0,14.9,,,,iaak24gaq
1.2118264449424265,-0.4683798426306697,1,1,1,1,1,1,3,533.0,9.0,2.0,5.0,2.4,,,,ibcd03040
1.9755519601867668,2.55682740232027,1,0,0,0,0,1,3,585.0,0.49,0.0,13.0,408.3,,,,ia2g06010
1.2118264449424265,0.8366176087678249,1,0,0,1,0,1,3,100.0,8.11,2.0,5.0,18.4,,,,ibq519010
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,3613.0,9.48,2.0,4.0,104.7,,,,ib2y10020
1.2118264449424265,1.9397141657900592,1,0,0,0,0,1,3,137.0,0.01,0.0,5.0,119.1,,,,ia2k02010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,783.0,0.01,0.0,1.0,34.9,,,,iaa901kaq
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,305.0,3.36,1.0,3.0,1.2,,,,iaauc10d0
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,287.0,3.35,1.0,3.0,1.2,,,,ib1b0h030
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,5785.0,9.39,2.0,4.0,104.7,,,,ibqs05010
2.121613439622471,-0.09467670262954304,1,0,0,1,0,1,3,251.0,25.57,3.0,21.0,4.4,,,,ia2a20040
1.2118264449424265,2.024212441397373,1,1,2,0,1,1,3,6401.0,3.26,1.0,5.0,139.6,,,,ib1322010
1.780378844011241,2.331693884768492,1,0,0,0,0,1,3,421.0,0.03,0.0,9.0,255.2,,,,ia2103010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,775.0,0.04,0.0,1.0,34.9,,,,iaa902dyq
1.9755519601867668,2.55682740232027,1,0,0,0,0,1,3,599.0,0.43,0.0,13.0,408.3,,,,ia2g07010
1.780378844011241,2.231033307307477,1,0,0,0,0,1,3,223.0,10.3,2.0,9.0,208.5,,,,icxe42010
1.84602245883181,0.6606150170855466,1,0,0,1,0,1,3,138.0,10.64,2.0,10.0,14.0,,,,ibr631010
1.780378844011241,-0.06616998747424824,1,0,2,1,1,1,3,139.0,11.21,2.0,9.0,4.6,,,,ib1m02040
1.84602245883181,0.6606150170855466,1,0,0,1,0,1,3,197.0,10.4,2.0,10.0,14.0,,,,ibr601020
1.2118264449424265,1.9397141657900592,1,0,0,0,0,1,3,141.0,0.48,0.0,5.0,119.1,,,,ia2k07020
1.780378844011241,2.3755351461524135,1,1,1,0,1,1,3,9270.0,37.68,3.0,9.0,279.1,,,,iboy01010
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,718.0,0.03,0.0,1.0,34.9,,,,iaa903n9q
1.6959638317143888,0.7549362830186609,1,0,0,1,0,1,3,139.0,8.78,2.0,8.0,16.2,,,,idmi02010
1.2118264449424265,1.9397141657900592,1,0,0,0,0,1,3,135.0,5.96,1.0,5.0,119.1,,,,ia2k17020
-3.268349504763833,1.220410060768844,1,0,0,0,0,0,3,37.0,1.19,0.0,1.0,34.0,,,,iaar01onq
0.32039365760636734,-0.8394993353295593,1,1,1,1,1,1,3,334.0,3.42,1.0,3.0,1.2,,,,ib1b88030
-3.268349504763833,1.1395575311021415,0,0,0,0,0,0,3,23.0,1.08,0.0,1.0,29.8,,,,iaak16n5q
0.8771231239324464,-0.12439131839556503,1,0,0,1,0,1,3,69.0,4.42,1.0,4.0,4.2,,,,ib1n19010
-3.268349504763833,1.220410060768844,1,0,0,0,0,0,3,49.0,1.19,0.0,1.0,34.0,,,,iaava2nhq
1.2118264449424265,-0.4683798426306697,1,1,1,1,1,1,3,758.0,5.28,1.0,5.0,2.4,,,,iaah110h0
1.2118264449424265,1.9397141657900592,1,0,0,0,0,1,3,144.0,5.91,1.0,5.0,119.1,,,,ia2k07010
1.2118264449424265,1.9397141657900592,1,0,0,0,0,1,3,151.0,0.05,0.0,5.0,119.1,,,,ia2k03020
1.780378844011241,2.354985819911468,1,0,0,0,0,1,3,350.0,12.65,2.0,9.0,267.6,,,,ie0602010
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,3706.0,8.74,2.0,4.0,104.7,,,,ibqc06060
1.6959638317143888,0.8960789410187228,1,0,0,1,0,1,3,172.0,9.23,2.0,8.0,20.2,,,,idmi22010
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,38.0,3.22,1.0,3.0,1.0,,,,iaac220m0
1.2118264449424265,1.8086628215169762,1,0,0,0,0,1,3,127.0,0.03,0.0,5.0,93.6,,,,ia1l84010
0.32039365760636734,-0.9233749605005093,1,0,0,1,0,1,3,32.0,1.13,0.0,3.0,1.0,,,,iaac210o0
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,3737.0,9.46,2.0,4.0,104.7,,,,ibpk08030
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,2882.0,0.01,0.0,1.0,34.9,,,,iaa302j7q
1.584305477600716,1.9104550279693717,1,0,0,0,0,1,3,241.0,9.74,2.0,7.0,112.8,,,,ib3m54050
1.2118264449424265,1.9765754794485275,1,0,0,0,0,1,3,205.0,0.52,0.0,5.0,127.6,,,,ia2s16020
-3.268349504763833,1.2363211345358267,0,1,1,0,1,0,3,657.0,0.01,0.0,1.0,34.9,,,,iaa901k0q
0.8771231239324464,1.8700509749233933,1,1,1,0,1,1,3,4342.0,9.09,2.0,4.0,104.7,,,,ic2o01060
2.029439892755231,1.1578827908954956,1,1,1,1,1,1,3,2832.0,24.3,3.0,15.0,30.7,,,,idsa01020
-3.268349504763833,-1.182443863020172,1,0,0,1,0,0,3,15.61,0.28300000000000003,0.0,1.0,0.5,,,,ibh714brq
-3.268349504763833,-0.9233749605005093,1,0,0,1,0,0,3,15.9,0.28300000000000003,0.0,1.0,1.0,,,,icfs11z4q
-3.268349504763833,0.38632999324305206,1,0,0,1,0,0,3,20.35,0.322,0.0,1.0,9.2,,,,ibh706g1q
