n_files,total_mb,x_files,x_size,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,wallclock,memory,mem_bin,bin_pred,mem_pred,wall_pred,ipst
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,442.0,1.014996,0.0,,,,iaag04asq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,692.0,1.022924,0.0,,,,iaag04atq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,422.0,1.015624,0.0,,,,iaag06doq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,712.0,1.025828,0.0,,,,iaag06dpq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,392.0,1.015792,0.0,,,,iaag06drq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,672.0,1.024684,0.0,,,,iaag06dsq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,351.0,1.015188,0.0,,,,iaag06duq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,651.0,1.02556,0.0,,,,iaag06dvq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,419.0,1.015824,0.0,,,,iaag06dzq
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,758.0,1.0224959999999998,0.0,,,,iaag06e0q
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,465.0,1.0158200000000002,0.0,,,,iaag06e2q
2.0,35.0,-0.7780152032470653,0.937595090991267,0,1,2,0,1,0,3,615.0,1.026052,0.0,,,,iaag06e3q
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,586.0,0.865924,0.0,,,,iaah11010
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,584.0,0.8668520000000001,0.0,,,,iaah11020
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,536.0,0.8670680000000001,0.0,,,,iaah11030
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,592.0,0.8660959999999999,0.0,,,,iaah11040
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,591.0,0.866524,0.0,,,,iaah11050
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,511.0,0.86744,0.0,,,,iaah11060
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,557.0,0.866792,0.0,,,,iaah11070
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,540.0,0.8666360000000001,0.0,,,,iaah11080
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,525.0,0.8669520000000001,0.0,,,,iaah11090
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,536.0,0.866756,0.0,,,,iaah110a0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,572.0,0.86706,0.0,,,,iaah110b0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,527.0,0.8668520000000001,0.0,,,,iaah110c0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,608.0,0.8666799999999999,0.0,,,,iaah110d0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,536.0,0.866268,0.0,,,,iaah110e0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,486.0,0.867584,0.0,,,,iaah110f0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,597.0,0.866728,0.0,,,,iaah110g0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,533.0,0.867268,0.0,,,,iaah110h0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,520.0,0.866876,0.0,,,,iaah110i0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,531.0,0.8668879999999999,0.0,,,,iaah110j0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,581.0,0.867132,0.0,,,,iaah110k0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,525.0,0.8660040000000001,0.0,,,,iaah110l0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,540.0,0.8670120000000001,0.0,,,,iaah110m0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,582.0,0.867032,0.0,,,,iaah110n0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,530.0,0.866856,0.0,,,,iaah110o0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,564.0,0.866984,0.0,,,,iaah110p0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,549.0,0.86698,0.0,,,,iaah110q0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,552.0,0.866748,0.0,,,,iaah110r0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,573.0,0.866732,0.0,,,,iaah110s0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,588.0,0.8669600000000001,0.0,,,,iaah110t0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,546.0,0.867136,0.0,,,,iaah110u0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,597.0,0.867136,0.0,,,,iaah110v0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,565.0,0.8662639999999999,0.0,,,,iaah110w0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,546.0,0.867124,0.0,,,,iaah110x0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,525.0,0.86682,0.0,,,,iaah110y0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,551.0,0.86682,0.0,,,,iaah110z0
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,565.0,0.867556,0.0,,,,iaah11100
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,560.0,0.867152,0.0,,,,iaah11110
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,570.0,0.8667159999999999,0.0,,,,iaah12010
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,567.0,0.866956,0.0,,,,iaah12020
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,586.0,0.8667040000000001,0.0,,,,iaah12030
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,562.0,0.8670200000000001,0.0,,,,iaah12040
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,590.0,0.866992,0.0,,,,iaah12050
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,506.0,0.8669479999999999,0.0,,,,iaah12060
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,582.0,0.866352,0.0,,,,iaah12070
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,560.0,0.867232,0.0,,,,iaah12080
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,545.0,0.8673280000000001,0.0,,,,iaah13010
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,553.0,0.867088,0.0,,,,iaah13020
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,535.0,0.8672719999999999,0.0,,,,iaah13030
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,565.0,0.8670760000000001,0.0,,,,iaah13040
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,596.0,0.8674200000000001,0.0,,,,iaah13050
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,529.0,0.8670559999999999,0.0,,,,iaah13060
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,569.0,0.866756,0.0,,,,iaah13070
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,584.0,0.86692,0.0,,,,iaah13080
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,588.0,0.8669879999999999,0.0,,,,iaah14010
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,612.0,0.867284,0.0,,,,iaah14020
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,600.0,0.86708,0.0,,,,iaah14030
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,579.0,0.867532,0.0,,,,iaah14040
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,541.0,0.866668,0.0,,,,iaah14050
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,592.0,0.8674280000000001,0.0,,,,iaah14060
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,559.0,0.866416,0.0,,,,iaah14070
9.0,3.0,1.6313035467043908,-0.5539994934666728,1,1,2,1,1,1,3,553.0,0.8665440000000001,0.0,,,,iaah14080
6.0,70.0,1.3008477269530612,1.3555777444018957,0,1,2,0,1,1,3,1475.0,1.0344,0.0,,,,iaai01010
6.0,70.0,1.3008477269530612,1.3555777444018957,0,1,2,0,1,1,3,1674.0,1.033788,0.0,,,,iaai01020
6.0,70.0,1.3008477269530612,1.3555777444018957,0,1,2,0,1,1,3,2670.0,1.024976,0.0,,,,iaai01030
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,177.0,0.8383520000000001,0.0,,,,iaai02qgq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,169.0,0.8381719999999999,0.0,,,,iaai02qhq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,165.0,0.8381959999999999,0.0,,,,iaai02qiq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,190.0,0.838208,0.0,,,,iaai02qjq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,198.0,0.8383639999999999,0.0,,,,iaai02qkq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,179.0,0.838252,0.0,,,,iaai02qlq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,192.0,0.8382639999999999,0.0,,,,iaai02qmq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,165.0,0.8380559999999999,0.0,,,,iaai02qnq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,199.0,0.83834,0.0,,,,iaai02qoq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,198.0,0.837836,0.0,,,,iaai02qpq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,174.0,0.837992,0.0,,,,iaai02qqq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,164.0,0.8383280000000001,0.0,,,,iaai02qrq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,166.0,0.837708,0.0,,,,iaai02qsq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,175.0,0.8386600000000001,0.0,,,,iaai02qtq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,179.0,0.838292,0.0,,,,iaai02quq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,190.0,0.838404,0.0,,,,iaai02qvq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,158.0,0.83806,0.0,,,,iaai02qwq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,164.0,0.8380639999999999,0.0,,,,iaai02qxq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,167.0,0.8380200000000001,0.0,,,,iaai02qyq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,202.0,0.838276,0.0,,,,iaai02qzq
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,182.0,0.838224,0.0,,,,iaai02r0q
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,194.0,0.839052,0.0,,,,iaai02r1q
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,194.0,0.83834,0.0,,,,iaai02r2q
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,193.0,0.8386239999999999,0.0,,,,iaai02r3q
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,176.0,0.838284,0.0,,,,iaai02r4q
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,212.0,0.8383879999999999,0.0,,,,iaai02r5q
2.0,1.0,-0.7780152032470653,-1.0724141630265995,1,1,2,1,1,0,3,174.0,0.838404,0.0,,,,iaai02r6q
